Title,"Item Code","Zone Name","ISO Code",Year,Unit,Value,Note
"Energy savings from transport since 2000",savtracum,Spain,ES,2016,Mtoe,4.78,
"Energy savings from transport since 2000",savtracum,Spain,ES,2017,Mtoe,5.36,
"Energy savings from transport since 2000",savtracum,Spain,ES,2018,Mtoe,5.56,
"Energy savings from transport since 2000",savtracum,Spain,ES,2019,Mtoe,6.02,
"Energy savings from transport since 2000",savtracum,Spain,ES,2020,Mtoe,7.03,
"Energy savings from transport since 2000",savtracum,Spain,ES,2021,Mtoe,7.73,
"Energy savings from transport since 2000",savtracum,Spain,ES,2022,Mtoe,8,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2001,Mtoe,0.03,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2002,Mtoe,0.05,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2003,Mtoe,0.06,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2004,Mtoe,0.06,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2005,Mtoe,0.1,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2006,Mtoe,0.11,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2007,Mtoe,0.12,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2008,Mtoe,0.29,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2009,Mtoe,0.3,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2010,Mtoe,0.35,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2011,Mtoe,0.49,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2012,Mtoe,0.64,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2013,Mtoe,0.68,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2014,Mtoe,0.86,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2015,Mtoe,0.9,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2016,Mtoe,1,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2017,Mtoe,1.01,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2018,Mtoe,1.05,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2019,Mtoe,1.06,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2020,Mtoe,1.13,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2021,Mtoe,1.23,
"Energy savings from transport since 2000",savtracum,Sweden,SE,2022,Mtoe,1.47,
"Energy savings from households since 2000",savrescum,"European Union",EU,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,"European Union",EU,2001,Mtoe,6.78,
"Energy savings from households since 2000",savrescum,"European Union",EU,2002,Mtoe,9.36,
"Energy savings from households since 2000",savrescum,"European Union",EU,2003,Mtoe,15.6,
"Energy savings from households since 2000",savrescum,"European Union",EU,2004,Mtoe,20.43,
"Energy savings from households since 2000",savrescum,"European Union",EU,2005,Mtoe,21.14,
"Energy savings from households since 2000",savrescum,"European Union",EU,2006,Mtoe,21.98,
"Energy savings from households since 2000",savrescum,"European Union",EU,2007,Mtoe,35.39,
"Energy savings from households since 2000",savrescum,"European Union",EU,2008,Mtoe,36.86,
"Energy savings from households since 2000",savrescum,"European Union",EU,2009,Mtoe,38.33,
"Energy savings from households since 2000",savrescum,"European Union",EU,2010,Mtoe,52.27,
"Energy savings from households since 2000",savrescum,"European Union",EU,2011,Mtoe,55.59,
"Energy savings from households since 2000",savrescum,"European Union",EU,2012,Mtoe,61.88,
"Energy savings from households since 2000",savrescum,"European Union",EU,2013,Mtoe,64.22,
"Energy savings from households since 2000",savrescum,"European Union",EU,2014,Mtoe,74.59,
"Energy savings from households since 2000",savrescum,"European Union",EU,2015,Mtoe,76.24,
"Energy savings from households since 2000",savrescum,"European Union",EU,2016,Mtoe,77.93,
"Energy savings from households since 2000",savrescum,"European Union",EU,2017,Mtoe,80.35,
"Energy savings from households since 2000",savrescum,"European Union",EU,2018,Mtoe,81.76,
"Energy savings from households since 2000",savrescum,"European Union",EU,2019,Mtoe,84.22,
"Energy savings from households since 2000",savrescum,"European Union",EU,2020,Mtoe,85.8,
"Energy savings from households since 2000",savrescum,"European Union",EU,2021,Mtoe,92.64,
"Energy savings from households since 2000",savrescum,"European Union",EU,2022,Mtoe,102.01,
"Energy savings from households since 2000",savrescum,Austria,AT,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Austria,AT,2001,Mtoe,0.3,
"Energy savings from households since 2000",savrescum,Austria,AT,2002,Mtoe,0.33,
"Energy savings from households since 2000",savrescum,Austria,AT,2003,Mtoe,0.57,
"Energy savings from households since 2000",savrescum,Austria,AT,2004,Mtoe,1.11,
"Energy savings from households since 2000",savrescum,Austria,AT,2005,Mtoe,1.19,
"Energy savings from households since 2000",savrescum,Austria,AT,2006,Mtoe,1.22,
"Energy savings from households since 2000",savrescum,Austria,AT,2007,Mtoe,1.25,
"Energy savings from households since 2000",savrescum,Austria,AT,2008,Mtoe,1.26,
"Energy savings from households since 2000",savrescum,Austria,AT,2009,Mtoe,1.27,
"Energy savings from households since 2000",savrescum,Austria,AT,2010,Mtoe,1.35,
"Energy savings from households since 2000",savrescum,Austria,AT,2011,Mtoe,1.35,
"Energy savings from households since 2000",savrescum,Austria,AT,2012,Mtoe,1.44,
"Energy savings from households since 2000",savrescum,Austria,AT,2013,Mtoe,1.44,
"Energy savings from households since 2000",savrescum,Austria,AT,2014,Mtoe,1.48,
"Energy savings from households since 2000",savrescum,Austria,AT,2015,Mtoe,1.48,
"Energy savings from households since 2000",savrescum,Austria,AT,2016,Mtoe,1.49,
"Energy savings from households since 2000",savrescum,Austria,AT,2017,Mtoe,1.51,
"Energy savings from households since 2000",savrescum,Austria,AT,2018,Mtoe,1.58,
"Energy savings from households since 2000",savrescum,Austria,AT,2019,Mtoe,1.61,
"Energy savings from households since 2000",savrescum,Austria,AT,2020,Mtoe,1.71,
"Energy savings from households since 2000",savrescum,Austria,AT,2021,Mtoe,1.73,
"Energy savings from households since 2000",savrescum,Austria,AT,2022,Mtoe,2.23,
"Energy savings from households since 2000",savrescum,Belgium,BE,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Belgium,BE,2001,Mtoe,0.36,
"Energy savings from households since 2000",savrescum,Belgium,BE,2002,Mtoe,0.65,
"Energy savings from households since 2000",savrescum,Belgium,BE,2003,Mtoe,0.67,
"Energy savings from households since 2000",savrescum,Belgium,BE,2004,Mtoe,1.27,
"Energy savings from households since 2000",savrescum,Belgium,BE,2005,Mtoe,1.31,
"Energy savings from households since 2000",savrescum,Belgium,BE,2006,Mtoe,1.58,
"Energy savings from households since 2000",savrescum,Belgium,BE,2007,Mtoe,2.07,
"Energy savings from households since 2000",savrescum,Belgium,BE,2008,Mtoe,2.08,
"Energy savings from households since 2000",savrescum,Belgium,BE,2009,Mtoe,2.32,
"Energy savings from households since 2000",savrescum,Belgium,BE,2010,Mtoe,2.68,
"Energy savings from households since 2000",savrescum,Belgium,BE,2011,Mtoe,2.76,
"Energy savings from households since 2000",savrescum,Belgium,BE,2012,Mtoe,3.07,
"Energy savings from households since 2000",savrescum,Belgium,BE,2013,Mtoe,3.12,
"Energy savings from households since 2000",savrescum,Belgium,BE,2014,Mtoe,3.31,
"Energy savings from households since 2000",savrescum,Belgium,BE,2015,Mtoe,3.33,
"Energy savings from households since 2000",savrescum,Belgium,BE,2016,Mtoe,3.51,
"Energy savings from households since 2000",savrescum,Belgium,BE,2017,Mtoe,3.54,
"Energy savings from households since 2000",savrescum,Belgium,BE,2018,Mtoe,3.58,
"Energy savings from households since 2000",savrescum,Belgium,BE,2019,Mtoe,3.62,
"Energy savings from households since 2000",savrescum,Belgium,BE,2020,Mtoe,3.67,
"Energy savings from households since 2000",savrescum,Belgium,BE,2021,Mtoe,3.72,
"Energy savings from households since 2000",savrescum,Belgium,BE,2022,Mtoe,3.77,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2001,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2002,Mtoe,0.2,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2003,Mtoe,0.2,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2004,Mtoe,0.23,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2005,Mtoe,0.23,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2006,Mtoe,0.24,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2007,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2008,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2009,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2010,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2011,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2012,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2013,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2014,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2015,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2016,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2017,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2018,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2019,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2020,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2021,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Bulgaria,BG,2022,Mtoe,0.28,
"Energy savings from households since 2000",savrescum,Croatia,HR,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Croatia,HR,2001,Mtoe,0.08,
"Energy savings from households since 2000",savrescum,Croatia,HR,2002,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Croatia,HR,2003,Mtoe,0.11,
"Energy savings from households since 2000",savrescum,Croatia,HR,2004,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Croatia,HR,2005,Mtoe,0.19,
"Energy savings from households since 2000",savrescum,Croatia,HR,2006,Mtoe,0.21,
"Energy savings from households since 2000",savrescum,Croatia,HR,2007,Mtoe,0.23,
"Energy savings from households since 2000",savrescum,Croatia,HR,2008,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Croatia,HR,2009,Mtoe,0.26,
"Energy savings from households since 2000",savrescum,Croatia,HR,2010,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Croatia,HR,2011,Mtoe,0.33,
"Energy savings from households since 2000",savrescum,Croatia,HR,2012,Mtoe,0.42,
"Energy savings from households since 2000",savrescum,Croatia,HR,2013,Mtoe,0.46,
"Energy savings from households since 2000",savrescum,Croatia,HR,2014,Mtoe,0.49,
"Energy savings from households since 2000",savrescum,Croatia,HR,2015,Mtoe,0.54,
"Energy savings from households since 2000",savrescum,Croatia,HR,2016,Mtoe,0.59,
"Energy savings from households since 2000",savrescum,Croatia,HR,2017,Mtoe,0.69,
"Energy savings from households since 2000",savrescum,Croatia,HR,2018,Mtoe,0.71,
"Energy savings from households since 2000",savrescum,Croatia,HR,2019,Mtoe,0.73,
"Energy savings from households since 2000",savrescum,Croatia,HR,2020,Mtoe,0.74,
"Energy savings from households since 2000",savrescum,Croatia,HR,2021,Mtoe,0.78,
"Energy savings from households since 2000",savrescum,Croatia,HR,2022,Mtoe,0.8,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2001,Mtoe,0,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2002,Mtoe,0,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2003,Mtoe,0,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2004,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2005,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2006,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2007,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2008,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2009,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2010,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2011,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2012,Mtoe,0.01,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2013,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2014,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2015,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2016,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2017,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2018,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2019,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2020,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2021,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Cyprus,CY,2022,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2001,Mtoe,0.19,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2002,Mtoe,0.21,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2003,Mtoe,0.23,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2004,Mtoe,0.29,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2005,Mtoe,0.81,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2006,Mtoe,0.83,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2007,Mtoe,0.96,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2008,Mtoe,0.99,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2009,Mtoe,1.05,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2010,Mtoe,1.08,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2011,Mtoe,1.17,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2012,Mtoe,1.2,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2013,Mtoe,1.22,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2014,Mtoe,1.45,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2015,Mtoe,1.46,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2016,Mtoe,1.48,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2017,Mtoe,1.5,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2018,Mtoe,1.52,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2019,Mtoe,1.55,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2020,Mtoe,1.57,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2021,Mtoe,1.59,
"Energy savings from households since 2000",savrescum,Czechia,CZ,2022,Mtoe,1.61,
"Energy savings from households since 2000",savrescum,Denmark,DK,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Denmark,DK,2001,Mtoe,0.11,
"Energy savings from households since 2000",savrescum,Denmark,DK,2002,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Denmark,DK,2003,Mtoe,0.14,
"Energy savings from households since 2000",savrescum,Denmark,DK,2004,Mtoe,0.18,
"Energy savings from households since 2000",savrescum,Denmark,DK,2005,Mtoe,0.24,
"Energy savings from households since 2000",savrescum,Denmark,DK,2006,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Denmark,DK,2007,Mtoe,0.39,
"Energy savings from households since 2000",savrescum,Denmark,DK,2008,Mtoe,0.42,
"Energy savings from households since 2000",savrescum,Denmark,DK,2009,Mtoe,0.43,
"Energy savings from households since 2000",savrescum,Denmark,DK,2010,Mtoe,0.44,
"Energy savings from households since 2000",savrescum,Denmark,DK,2011,Mtoe,0.45,
"Energy savings from households since 2000",savrescum,Denmark,DK,2012,Mtoe,0.62,
"Energy savings from households since 2000",savrescum,Denmark,DK,2013,Mtoe,0.64,
"Energy savings from households since 2000",savrescum,Denmark,DK,2014,Mtoe,0.77,
"Energy savings from households since 2000",savrescum,Denmark,DK,2015,Mtoe,0.79,
"Energy savings from households since 2000",savrescum,Denmark,DK,2016,Mtoe,0.81,
"Energy savings from households since 2000",savrescum,Denmark,DK,2017,Mtoe,0.86,
"Energy savings from households since 2000",savrescum,Denmark,DK,2018,Mtoe,0.89,
"Energy savings from households since 2000",savrescum,Denmark,DK,2019,Mtoe,0.91,
"Energy savings from households since 2000",savrescum,Denmark,DK,2020,Mtoe,0.95,
"Energy savings from households since 2000",savrescum,Denmark,DK,2021,Mtoe,1.1,
"Energy savings from households since 2000",savrescum,Denmark,DK,2022,Mtoe,1.35,
"Energy savings from households since 2000",savrescum,Estonia,EE,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Estonia,EE,2001,Mtoe,0.07,
"Energy savings from households since 2000",savrescum,Estonia,EE,2002,Mtoe,0.08,
"Energy savings from households since 2000",savrescum,Estonia,EE,2003,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Estonia,EE,2004,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Estonia,EE,2005,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Estonia,EE,2006,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Estonia,EE,2007,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Estonia,EE,2008,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Estonia,EE,2009,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Estonia,EE,2010,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Estonia,EE,2011,Mtoe,0.14,
"Energy savings from households since 2000",savrescum,Estonia,EE,2012,Mtoe,0.14,
"Energy savings from households since 2000",savrescum,Estonia,EE,2013,Mtoe,0.14,
"Energy savings from households since 2000",savrescum,Estonia,EE,2014,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Estonia,EE,2015,Mtoe,0.18,
"Energy savings from households since 2000",savrescum,Estonia,EE,2016,Mtoe,0.19,
"Energy savings from households since 2000",savrescum,Estonia,EE,2017,Mtoe,0.2,
"Energy savings from households since 2000",savrescum,Estonia,EE,2018,Mtoe,0.2,
"Energy savings from households since 2000",savrescum,Estonia,EE,2019,Mtoe,0.2,
"Energy savings from households since 2000",savrescum,Estonia,EE,2020,Mtoe,0.2,
"Energy savings from households since 2000",savrescum,Estonia,EE,2021,Mtoe,0.24,
"Energy savings from households since 2000",savrescum,Estonia,EE,2022,Mtoe,0.24,
"Energy savings from households since 2000",savrescum,Finland,FI,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Finland,FI,2001,Mtoe,0.07,
"Energy savings from households since 2000",savrescum,Finland,FI,2002,Mtoe,0.07,
"Energy savings from households since 2000",savrescum,Finland,FI,2003,Mtoe,0.08,
"Energy savings from households since 2000",savrescum,Finland,FI,2004,Mtoe,0.09,
"Energy savings from households since 2000",savrescum,Finland,FI,2005,Mtoe,0.11,
"Energy savings from households since 2000",savrescum,Finland,FI,2006,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Finland,FI,2007,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Finland,FI,2008,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Finland,FI,2009,Mtoe,0.23,
"Energy savings from households since 2000",savrescum,Finland,FI,2010,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Finland,FI,2011,Mtoe,0.39,
"Energy savings from households since 2000",savrescum,Finland,FI,2012,Mtoe,0.55,
"Energy savings from households since 2000",savrescum,Finland,FI,2013,Mtoe,0.62,
"Energy savings from households since 2000",savrescum,Finland,FI,2014,Mtoe,0.7,
"Energy savings from households since 2000",savrescum,Finland,FI,2015,Mtoe,0.77,
"Energy savings from households since 2000",savrescum,Finland,FI,2016,Mtoe,0.83,
"Energy savings from households since 2000",savrescum,Finland,FI,2017,Mtoe,0.93,
"Energy savings from households since 2000",savrescum,Finland,FI,2018,Mtoe,0.98,
"Energy savings from households since 2000",savrescum,Finland,FI,2019,Mtoe,1.29,
"Energy savings from households since 2000",savrescum,Finland,FI,2020,Mtoe,1.35,
"Energy savings from households since 2000",savrescum,Finland,FI,2021,Mtoe,1.39,
"Energy savings from households since 2000",savrescum,Finland,FI,2022,Mtoe,1.45,
"Energy savings from households since 2000",savrescum,France,FR,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,France,FR,2001,Mtoe,0.89,
"Energy savings from households since 2000",savrescum,France,FR,2002,Mtoe,1.09,
"Energy savings from households since 2000",savrescum,France,FR,2003,Mtoe,2.07,
"Energy savings from households since 2000",savrescum,France,FR,2004,Mtoe,2.86,
"Energy savings from households since 2000",savrescum,France,FR,2005,Mtoe,4.25,
"Energy savings from households since 2000",savrescum,France,FR,2006,Mtoe,4.54,
"Energy savings from households since 2000",savrescum,France,FR,2007,Mtoe,5.48,
"Energy savings from households since 2000",savrescum,France,FR,2008,Mtoe,5.68,
"Energy savings from households since 2000",savrescum,France,FR,2009,Mtoe,5.92,
"Energy savings from households since 2000",savrescum,France,FR,2010,Mtoe,9.29,
"Energy savings from households since 2000",savrescum,France,FR,2011,Mtoe,9.65,
"Energy savings from households since 2000",savrescum,France,FR,2012,Mtoe,10,
"Energy savings from households since 2000",savrescum,France,FR,2013,Mtoe,10.42,
"Energy savings from households since 2000",savrescum,France,FR,2014,Mtoe,12.07,
"Energy savings from households since 2000",savrescum,France,FR,2015,Mtoe,12.62,
"Energy savings from households since 2000",savrescum,France,FR,2016,Mtoe,13.03,
"Energy savings from households since 2000",savrescum,France,FR,2017,Mtoe,13.56,
"Energy savings from households since 2000",savrescum,France,FR,2018,Mtoe,13.98,
"Energy savings from households since 2000",savrescum,France,FR,2019,Mtoe,15.66,
"Energy savings from households since 2000",savrescum,France,FR,2020,Mtoe,15.94,
"Energy savings from households since 2000",savrescum,France,FR,2021,Mtoe,17.07,
"Energy savings from households since 2000",savrescum,France,FR,2022,Mtoe,17.39,
"Energy savings from households since 2000",savrescum,Germany,DE,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Germany,DE,2001,Mtoe,2.6,
"Energy savings from households since 2000",savrescum,Germany,DE,2002,Mtoe,3.22,
"Energy savings from households since 2000",savrescum,Germany,DE,2003,Mtoe,6.79,
"Energy savings from households since 2000",savrescum,Germany,DE,2004,Mtoe,8.66,
"Energy savings from households since 2000",savrescum,Germany,DE,2005,Mtoe,9.96,
"Energy savings from households since 2000",savrescum,Germany,DE,2006,Mtoe,10.14,
"Energy savings from households since 2000",savrescum,Germany,DE,2007,Mtoe,14.87,
"Energy savings from households since 2000",savrescum,Germany,DE,2008,Mtoe,14.99,
"Energy savings from households since 2000",savrescum,Germany,DE,2009,Mtoe,15.31,
"Energy savings from households since 2000",savrescum,Germany,DE,2010,Mtoe,21.36,
"Energy savings from households since 2000",savrescum,Germany,DE,2011,Mtoe,21.47,
"Energy savings from households since 2000",savrescum,Germany,DE,2012,Mtoe,21.58,
"Energy savings from households since 2000",savrescum,Germany,DE,2013,Mtoe,21.78,
"Energy savings from households since 2000",savrescum,Germany,DE,2014,Mtoe,22.01,
"Energy savings from households since 2000",savrescum,Germany,DE,2015,Mtoe,22.98,
"Energy savings from households since 2000",savrescum,Germany,DE,2016,Mtoe,23.22,
"Energy savings from households since 2000",savrescum,Germany,DE,2017,Mtoe,23.5,
"Energy savings from households since 2000",savrescum,Germany,DE,2018,Mtoe,23.72,
"Energy savings from households since 2000",savrescum,Germany,DE,2019,Mtoe,24.09,
"Energy savings from households since 2000",savrescum,Germany,DE,2020,Mtoe,24.45,
"Energy savings from households since 2000",savrescum,Germany,DE,2021,Mtoe,27.01,
"Energy savings from households since 2000",savrescum,Germany,DE,2022,Mtoe,27.37,
"Energy savings from households since 2000",savrescum,Greece,GR,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Greece,GR,2001,Mtoe,0.07,
"Energy savings from households since 2000",savrescum,Greece,GR,2002,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Greece,GR,2003,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Greece,GR,2004,Mtoe,0.21,
"Energy savings from households since 2000",savrescum,Greece,GR,2005,Mtoe,0.3,
"Energy savings from households since 2000",savrescum,Greece,GR,2006,Mtoe,0.35,
"Energy savings from households since 2000",savrescum,Greece,GR,2007,Mtoe,0.4,
"Energy savings from households since 2000",savrescum,Greece,GR,2008,Mtoe,0.43,
"Energy savings from households since 2000",savrescum,Greece,GR,2009,Mtoe,0.5,
"Energy savings from households since 2000",savrescum,Greece,GR,2010,Mtoe,0.53,
"Energy savings from households since 2000",savrescum,Greece,GR,2011,Mtoe,0.55,
"Energy savings from households since 2000",savrescum,Greece,GR,2012,Mtoe,0.55,
"Energy savings from households since 2000",savrescum,Greece,GR,2013,Mtoe,1.28,
"Energy savings from households since 2000",savrescum,Greece,GR,2014,Mtoe,1.3,
"Energy savings from households since 2000",savrescum,Greece,GR,2015,Mtoe,1.3,
"Energy savings from households since 2000",savrescum,Greece,GR,2016,Mtoe,1.3,
"Energy savings from households since 2000",savrescum,Greece,GR,2017,Mtoe,1.33,
"Energy savings from households since 2000",savrescum,Greece,GR,2018,Mtoe,1.38,
"Energy savings from households since 2000",savrescum,Greece,GR,2019,Mtoe,1.4,
"Energy savings from households since 2000",savrescum,Greece,GR,2020,Mtoe,1.4,
"Energy savings from households since 2000",savrescum,Greece,GR,2021,Mtoe,1.52,
"Energy savings from households since 2000",savrescum,Greece,GR,2022,Mtoe,1.52,
"Energy savings from households since 2000",savrescum,Hungary,HU,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Hungary,HU,2001,Mtoe,0.16,
"Energy savings from households since 2000",savrescum,Hungary,HU,2002,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Hungary,HU,2003,Mtoe,0.34,
"Energy savings from households since 2000",savrescum,Hungary,HU,2004,Mtoe,0.6,
"Energy savings from households since 2000",savrescum,Hungary,HU,2005,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Hungary,HU,2006,Mtoe,0.61,
"Energy savings from households since 2000",savrescum,Hungary,HU,2007,Mtoe,0.71,
"Energy savings from households since 2000",savrescum,Hungary,HU,2008,Mtoe,0.72,
"Energy savings from households since 2000",savrescum,Hungary,HU,2009,Mtoe,0.74,
"Energy savings from households since 2000",savrescum,Hungary,HU,2010,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Hungary,HU,2011,Mtoe,0.78,
"Energy savings from households since 2000",savrescum,Hungary,HU,2012,Mtoe,0.86,
"Energy savings from households since 2000",savrescum,Hungary,HU,2013,Mtoe,0.9,
"Energy savings from households since 2000",savrescum,Hungary,HU,2014,Mtoe,0.99,
"Energy savings from households since 2000",savrescum,Hungary,HU,2015,Mtoe,0.99,
"Energy savings from households since 2000",savrescum,Hungary,HU,2016,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Hungary,HU,2017,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Hungary,HU,2018,Mtoe,0.99,
"Energy savings from households since 2000",savrescum,Hungary,HU,2019,Mtoe,0.99,
"Energy savings from households since 2000",savrescum,Hungary,HU,2020,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Hungary,HU,2021,Mtoe,n.a.,
